ESCOLARIDAD,TIPO_VIVIENDA,Edad,RangoEdad,CLIENTE_CDE,SEGMENTO_CLIENTE,COMPROBANTE_INGRESOS,APROBACION_TC,Producto
LICENCIATURA,FAMILIARES,47,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,26,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,49,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,38,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,48,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
SECUNDARIA,RENTA,40,adulto maduro,NO_CLIENTE,BAJO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,28,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,59,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,29,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,47,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,51,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,47,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,42,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,33,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
SECUNDARIA,RENTA,26,adulto joven,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,26,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,51,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,30,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,38,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,43,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,30,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,33,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,52,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,36,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,34,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,25,joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,41,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,49,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,57,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,33,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,48,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,34,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,35,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,34,adulto joven,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,34,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,36,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,32,adulto joven,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,32,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,32,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,40,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,55,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,47,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,55,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,50,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,49,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,60,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,50,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,26,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,56,adulto mayor,NO_CLIENTE,MEDIO_A,DECLARACION ANUAL,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,55,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,27,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,59,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,37,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,58,adulto mayor,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,40,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,26,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,29,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,41,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,36,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,38,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,46,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,41,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,52,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,31,adulto joven,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,54,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,36,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,25,joven,NO_CLIENTE,ALTO_B,SIN COMPROBANTE,RECHAZADO,PENDIENTE
POSGRADO,RENTA,54,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,37,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,55,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,34,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,38,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,58,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,52,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,30,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,37,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,50,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,59,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,52,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,56,adulto mayor,NO_CLIENTE,MEDIO_A,DECLARACION ANUAL,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,33,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,32,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,53,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,26,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,51,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,33,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,59,adulto mayor,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,38,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,34,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,59,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,35,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,57,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,41,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
SECUNDARIA,FAMILIARES,46,adulto maduro,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,34,adulto joven,NO_CLIENTE,ALTO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,34,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,40,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,54,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,25,joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,44,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,51,adulto mayor,NO_CLIENTE,ALTO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,54,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,48,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,57,adulto mayor,NO_CLIENTE,MEDIO_B,DECLARACION ANUAL,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,39,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,44,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,31,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,52,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,47,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,26,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,39,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,25,joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,40,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,48,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,50,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,44,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,40,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,28,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,29,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,41,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,34,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,41,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,47,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,47,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,45,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,32,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,42,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,42,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,41,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,44,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,37,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,57,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,34,adulto joven,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,45,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,37,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,56,adulto mayor,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,29,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,39,adulto maduro,NO_CLIENTE,ALTO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,60,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,48,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,44,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,39,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,28,adulto joven,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,53,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,58,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,42,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,26,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,25,joven,NO_CLIENTE,MEDIO_A,DECLARACION ANUAL,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,49,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,45,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,54,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,41,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,56,adulto mayor,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,25,joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,54,adulto mayor,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,33,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,55,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,31,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,50,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,34,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,38,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,57,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,30,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,42,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,58,adulto mayor,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,58,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,49,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,31,adulto joven,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,50,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,46,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,36,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,26,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,36,adulto maduro,NO_CLIENTE,MEDIO_A,DECLARACION ANUAL,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,48,adulto maduro,NO_CLIENTE,ALTO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,53,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,44,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,31,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,48,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,58,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,32,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,43,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,36,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,54,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,53,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,57,adulto mayor,NO_CLIENTE,BAJO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,52,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,54,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,26,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,38,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,60,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,33,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,57,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,28,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,34,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,27,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,44,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,48,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,28,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,37,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,53,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,48,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
